vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery,sku,descripcion,mes_nombre,pct,py24,tgt,venta,cliente_id,producto_id
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,5,MAY,0.0,65,Z1,LIMA,False,False,True,True,40498.0,GAAP OFTENO 3 ML,MAYO,0.567550546,86214.37,102582.687,58220.86,188,7
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,5,MAY,0.0,50,Z1,LIMA,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,MAYO,0.714118093,158816.35,174961.4402,124943.13,188,9
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,5,MAY,0.0,60,Z1,LIMA,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,188,10
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,5,MAY,0.0,60,Z1,LIMA,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,188,12
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,5,MAY,0.0,55,Z1,LIMA,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,188,13
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,5,MAY,0.0,80,Z1,LIMA,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,188,14
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,6,JUN,0.0,40,Z1,LIMA,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,188,0
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,6,JUN,540.0,10,Z1,LIMA,False,False,True,False,41945.0,AQUADRAN 10G,JUNIO,0.329694376,15957.0,35738.51318,47521.3,188,1
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,DUSTALOX,6,JUN,902.0,20,Z1,LIMA,False,False,True,False,41121.0,DUSTALOX 5ML,JUNIO,-0.44241925,5938.11,11675.36719,6509.96,188,2
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELAR-B,6,JUN,0.0,20,Z1,LIMA,False,False,True,True,42098.0,ELAR-B 5 ML,JUNIO,-0.29490542,0.0,24407.71845,17209.75,188,3
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,6,JUN,0.0,40,Z1,LIMA,False,False,True,True,41076.0,ELIPTIC OFTENO 5ML,JUNIO,-0.521091319,5789.48,39043.81097,18698.42,188,4
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,6,JUN,0.0,40,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,188,6
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,6,JUN,0.0,100,Z1,LIMA,False,False,True,True,40498.0,GAAP OFTENO 3 ML,JUNIO,-0.271295457,79907.03,102582.687,74752.47,188,7
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,6,JUN,0.0,40,Z1,LIMA,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,JUNIO,-0.157973323,129483.27,174961.4402,147322.2,188,9
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,6,JUN,0.0,80,Z1,LIMA,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,188,10
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,6,JUN,932.0,20,Z1,LIMA,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,188,12
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,6,JUN,926.0,20,Z1,LIMA,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,188,13
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,6,JUN,0.0,70,Z1,LIMA,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,188,14
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,6,JUN,982.0,20,Z1,LIMA,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,JUNIO,0.156870039,15690.19,29060.89609,33619.68,188,15
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AGGLAD,2,FEB,293.47,4,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,189,0
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,2,FEB,196.9,4,N2,TRUJILLO,False,False,True,False,41121.0,DUSTALOX 5ML,FEBRERO,0.568411142,6813.43,11070.27913,6292.47,189,2
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELIPTIC PF,2,FEB,261.28,4,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,189,5
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,2,FEB,588.02,12,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,189,6
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP,2,FEB,420.14,4,N2,TRUJILLO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,FEBRERO,0.873555976,85355.44,97172.18164,84885.34,189,7
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,2,FEB,798.33,12,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,FEBRERO,0.970823097,194840.09,165898.7416,161058.33,189,9
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,2,FEB,886.16,12,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,189,10
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,2,FEB,304.92,6,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,189,12
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ZEBESTEN,2,FEB,321.3,6,N2,TRUJILLO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,FEBRERO,0.998966691,24271.56,27459.43408,27431.06,189,15
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELIPTIC PF,4,ABR,392.0,6,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ABRIL,0.502083754,28406.63,74583.69182,37447.26,189,5
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,4,ABR,294.0,6,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,189,6
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP,4,ABR,630.0,6,N2,TRUJILLO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,ABRIL,0.475712047,79645.31,102582.687,48799.82,189,7
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,4,ABR,798.0,12,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,ABRIL,0.760754197,152829.6,174961.4402,133102.65,189,9
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,4,ABR,886.0,12,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,189,10
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,4,ABR,667.0,12,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,189,13
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,4,ABR,673.0,12,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,189,14
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ZEBESTEN,4,ABR,321.0,6,N2,TRUJILLO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,ABRIL,1.062586642,26953.56,29060.89609,30879.72,189,15
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AGGLAD,6,JUN,440.0,6,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,189,0
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AQUADRAN,6,JUN,211.0,3,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,JUNIO,0.329694376,15957.0,35738.51318,47521.3,189,1
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,6,JUN,148.0,3,N2,TRUJILLO,False,False,True,False,41121.0,DUSTALOX 5ML,JUNIO,-0.44241925,5938.11,11675.36719,6509.96,189,2
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELAR-B,6,JUN,224.0,3,N2,TRUJILLO,False,False,True,False,42098.0,ELAR-B 5 ML,JUNIO,-0.29490542,0.0,24407.71845,17209.75,189,3
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,6,JUN,588.0,12,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,189,6
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP PF,6,JUN,433.0,4,N2,TRUJILLO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,189,8
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,6,JUN,798.0,12,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,JUNIO,-0.157973323,129483.27,174961.4402,147322.2,189,9
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,6,JUN,295.0,4,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,189,10
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LANDAX,6,JUN,242.0,4,N2,TRUJILLO,False,False,True,False,41804.0,LANDAX 5ML,JUNIO,-0.340308868,5574.56,22304.8625,14714.32,189,11
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,6,JUN,305.0,6,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,189,12
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,6,JUN,333.0,6,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,189,13
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,6,JUN,337.0,6,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,189,14
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,7,JUL,197.0,4,N2,TRUJILLO,False,False,True,False,41121.0,DUSTALOX 5ML,JULIO,-0.984719309,11432.26,12885.54331,196.9,189,2
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELAR-B,7,JUL,224.0,3,N2,TRUJILLO,False,False,True,False,42098.0,ELAR-B 5 ML,JULIO,-0.748065157,0.0,26863.09645,6767.75,189,3
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,7,JUL,294.0,6,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JULIO,-0.833324001,99312.38,119092.4315,19849.85,189,6
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,7,JUL,665.0,10,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,JULIO,-0.84932888,184824.49,193086.8374,29092.61,189,9
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,7,JUL,0.0,20,N2,TRUJILLO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JULIO,-0.871300153,205886.66,289507.1807,37259.53,189,10
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,7,JUL,305.0,6,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JULIO,-0.815953083,49954.18,65902.05458,12129.07,189,12
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,7,JUL,556.0,10,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JULIO,-0.912844311,118392.28,112505.9086,9805.53,189,13
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,7,JUL,561.0,10,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JULIO,-0.835453002,134186.98,172706.827,28418.39,189,14
PHARMA - N2,INVERSIONES LAM E.I.R.L.,AQUADRAN,2,FEB,648.0,10,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,FEBRERO,1.033824379,13176.0,33810.57818,34954.2,190,1
PHARMA - N2,INVERSIONES LAM E.I.R.L.,ELIPTIC PF,2,FEB,979.8,15,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,190,5
PHARMA - N2,INVERSIONES LAM E.I.R.L.,FLUMETOL NF,2,FEB,539.02,12,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,190,6
PHARMA - N2,INVERSIONES LAM E.I.R.L.,GAAP PF,2,FEB,1190.05,12,N2,TRUJILLO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,FEBRERO,0.820494884,80205.04,92164.06035,75620.14,190,8
PHARMA - N2,INVERSIONES LAM E.I.R.L.,LAGRICEL,2,FEB,2558.75,50,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,FEBRERO,0.970823097,194840.09,165898.7416,161058.33,190,9
PHARMA - N2,INVERSIONES LAM E.I.R.L.,LAGRICEL PF,2,FEB,1846.16,25,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,190,10
PHARMA - N2,INVERSIONES LAM E.I.R.L.,SOPHIPREN,2,FEB,304.92,6,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,190,12
PHARMA - N2,INVERSIONES LAM E.I.R.L.,TRAZIDEX O,2,FEB,509.36,10,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,190,13
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,1,ENE,244.56,4,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ENERO,1.0,22534.35,110094.81,110094.81,191,0
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,1,ENE,391.92,6,Z3,NORTE CHICO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,191,5
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,1,ENE,5226.06,92,Z3,NORTE CHICO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,1,ENE,1651.65,39,Z3,NORTE CHICO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ENERO,1.0,41450.28,50525.9,50525.9,191,12
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,2,FEB,366.84,6,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,191,0
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,2,FEB,195.96,3,Z3,NORTE CHICO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,191,5
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,2,FEB,122.51,3,Z3,NORTE CHICO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,191,6
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,2,FEB,3976.35,70,Z3,NORTE CHICO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,2,FEB,1694.0,40,Z3,NORTE CHICO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,FEBRERO,1.300787434,39394.05,56555.62783,73566.85,191,12
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,3,MAR,130.64,2,Z3,NORTE CHICO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MARZO,0.543724406,16081.78,70691.40098,38436.64,191,5
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,3,MAR,122.51,3,Z3,NORTE CHICO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,191,6
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,3,MAR,2840.25,50,Z3,NORTE CHICO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MARZO,1.041573922,244371.43,248182.4906,258500.41,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,3,MAR,1694.0,40,Z3,NORTE CHICO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MARZO,1.018181783,39394.05,56555.62783,57583.91,191,12
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,4,ABR,367.0,6,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,191,0
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,4,ABR,196.0,3,Z3,NORTE CHICO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ABRIL,0.502083754,28406.63,74583.69182,37447.26,191,5
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,4,ABR,0.0,60,Z3,NORTE CHICO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,4,ABR,0.0,50,Z3,NORTE CHICO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,ABRIL,1.125758804,51339.43,59671.10342,67175.27,191,12
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,5,MAY,0.0,50,Z3,NORTE CHICO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,5,MAY,847.0,20,Z3,NORTE CHICO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,191,12
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,6,JUN,611.0,10,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,191,0
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,6,JUN,123.0,3,Z3,NORTE CHICO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,191,6
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,6,JUN,0.0,30,Z3,NORTE CHICO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,191,10
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,6,JUN,0.0,40,Z3,NORTE CHICO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,191,12
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,1,ENE,3704.4,80,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,192,13
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX U,1,ENE,935.1,20,Z2,CALLAO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,192,14
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,2,FEB,2450.1,60,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,192,6
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,2,FEB,2778.3,60,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,192,13
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,3,MAR,816.7,20,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,192,6
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,3,MAR,926.1,20,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MARZO,0.841410928,99642.69,95524.58531,80375.43,192,13
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,4,ABR,0.0,60,Z2,CALLAO,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,192,6
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,4,ABR,0.0,60,Z2,CALLAO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,192,13
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,5,MAY,0.0,40,Z2,CALLAO,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,192,6
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,5,MAY,0.0,40,Z2,CALLAO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,192,13
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,6,JUN,817.0,20,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,192,6
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,6,JUN,926.0,20,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,192,13
PHARMA - N2,JUNTOS M & C E.I.R.L,LAGRICEL PF,2,FEB,340.83,6,N2,TRUJILLO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,193,10
PHARMA - N2,JUNTOS M & C E.I.R.L,AGGLAD,6,JUN,660.0,12,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,193,0
PHARMA - N2,JUNTOS M & C E.I.R.L,AQUADRAN,6,JUN,324.0,6,N2,TRUJILLO,False,False,True,False,41945.0,AQUADRAN 10G,JUNIO,0.329694376,15957.0,35738.51318,47521.3,193,1
PHARMA - N2,JUNTOS M & C E.I.R.L,ELAR-B,6,JUN,230.0,4,N2,TRUJILLO,False,False,True,False,42098.0,ELAR-B 5 ML,JUNIO,-0.29490542,0.0,24407.71845,17209.75,193,3
