vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,4,ABR,0.0,48,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,4,ABR,570.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,AGGLAD,5,MAY,272.0,7,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,5,MAY,887.0,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,5,MAY,0.0,44,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,LAGRICEL,5,MAY,844.0,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,5,MAY,684.0,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,AGGLAD,6,JUN,544.0,14,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,ELIPTIC PF,6,JUN,235.0,9,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,6,JUN,0.0,50,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,6,JUN,0.0,56,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,LAGRICEL,6,JUN,0.0,62,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,6,JUN,656.0,23,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,AGGLAD,7,JUL,466.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,7,JUL,355.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,7,JUL,995.0,24,Z1,LIMA,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,FLUMETOL NF,1,ENE,816.7,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX O,1,ENE,1666.98,40,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AGGLAD,2,FEB,2201.04,40,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,ELIPTIC PF,2,FEB,1358.66,40,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX O,2,FEB,833.49,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX U,2,FEB,1683.18,40,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AGGLAD,3,MAR,1100.52,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX O,3,MAR,833.49,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AGGLAD,4,ABR,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,ELIPTIC PF,4,ABR,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX O,4,ABR,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX U,4,ABR,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AGGLAD,5,MAY,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AQUADRAN,5,MAY,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,ELIPTIC PF,5,MAY,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,FLUMETOL NF,5,MAY,817.0,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX U,5,MAY,0.0,40,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,ZEBESTEN,5,MAY,982.0,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,AGGLAD,6,JUN,0.0,20,S,CADENAS,False,False,True,True
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,ELIPTIC PF,6,JUN,679.0,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX O,6,JUN,833.0,20,S,CADENAS,False,False,True,False
PHARMA - S,LA FUENTE CENTRO DE SALUD INTEGRAL - LA FUENTE,TRAZIDEX U,6,JUN,0.0,40,S,CADENAS,False,False,True,True
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,LAGRICEL PF,1,ENE,284.03,5,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,TRAZIDEX U,1,ENE,2122.68,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,ZEBESTEN,1,ENE,245.44,5,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,SOPHIPREN,2,FEB,2117.5,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,LAGRICEL PF,3,MAR,954.32,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,LANDAX,3,MAR,838.98,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,TRAZIDEX U,3,MAR,2122.68,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,ZEBESTEN,3,MAR,1419.08,30,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,AGGLAD,4,ABR,61.0,1,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,LANDAX,4,ABR,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,SOPHIPREN,4,ABR,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,LAGRICEL PF,5,MAY,477.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LANDA OCHOA REYSU REYNALDO,TRAZIDEX U,5,MAY,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,TRAZIDEX U,4,ABR,561.0,12,Z2,CALLAO,False,False,True,False
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,ELIPTIC PF,5,MAY,259.0,6,Z2,CALLAO,False,False,True,False
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,GAAP PF,5,MAY,411.0,6,Z2,CALLAO,False,False,True,False
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,ELIPTIC PF,6,JUN,345.0,8,Z2,CALLAO,False,False,True,False
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,FLUMETOL NF,6,JUN,245.0,6,Z2,CALLAO,False,False,True,False
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,LAGRICEL PF,6,JUN,0.0,24,Z2,CALLAO,False,False,True,True
PHARMA - Z2,LAS AMERICAS WELLNESS CENTER S.A.C.,ZEBESTEN,6,JUN,687.0,14,Z2,CALLAO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,AQUADRAN,3,MAR,291.6,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,ELIPTIC PF,3,MAR,678.02,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,FLUMETOL NF,3,MAR,816.7,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,LANDAX,3,MAR,466.1,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,ZEBESTEN,3,MAR,490.88,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,AGGLAD,5,MAY,770.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,AQUADRAN,5,MAY,292.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,ELIPTIC PF,5,MAY,509.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LASER CENTER IQUITOS S.A.C.,FLUMETOL NF,5,MAY,408.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,AGGLAD,2,FEB,67.25,1,Z1,LIMA,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,ELIPTIC,2,FEB,63.42,1,Z1,LIMA,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,GAAP,2,FEB,227.58,2,Z1,LIMA,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,LAGRICEL PF,2,FEB,147.69,2,Z1,LIMA,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,SOPHIPREN,2,FEB,55.06,1,Z1,LIMA,False,False,True,False
PHARMA - Z1,LATINFARMA CORPORATION S.A.C.,TRAZIDEX O,2,FEB,60.2,1,Z1,LIMA,False,False,True,False
PHARMA - N2,LINARES BENITES VDA DE MANTILLA CONSUELO INES,LAGRICEL PF,5,MAY,954.0,20,N2,TRUJILLO,False,False,True,False
PHARMA - N2,LINARES BENITES VDA DE MANTILLA CONSUELO INES,TRAZIDEX O,5,MAY,232.0,5,N2,TRUJILLO,False,False,True,False
PHARMA - N2,LINARES BENITES VDA DE MANTILLA CONSUELO INES,TRAZIDEX U,5,MAY,234.0,5,N2,TRUJILLO,False,False,True,False
PHARMA - Z3,LUZVISION S.A.C.,FLUMETOL NF,2,FEB,1919.25,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LUZVISION S.A.C.,TRAZIDEX O,3,MAR,2083.73,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,LUZVISION S.A.C.,LAGRICEL PF,4,ABR,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,LUZVISION S.A.C.,FLUMETOL NF,5,MAY,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,LUZVISION S.A.C.,SOPHIPREN,6,JUN,508.0,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,1,ENE,452.44,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,1,ENE,1080.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,1,ENE,342.47,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,1,ENE,735.03,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,1,ENE,1575.55,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,1,ENE,1352.33,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,1,ENE,1125.86,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,1,ENE,5936.14,95,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,1,ENE,1305.81,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,1,ENE,1098.75,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,1,ENE,981.76,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,2,FEB,1131.1,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,2,FEB,1890.0,35,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,2,FEB,513.7,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC PF,2,FEB,282.18,8,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,2,FEB,1225.05,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,2,FEB,787.77,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,2,FEB,450.78,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,2,FEB,562.93,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,2,FEB,6061.11,97,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,2,FEB,435.27,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,2,FEB,879.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,2,FEB,245.44,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,3,MAR,407.19,9,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,3,MAR,1620.0,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,3,MAR,616.44,18,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,3,MAR,1470.06,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,3,MAR,1102.88,14,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,3,MAR,1081.87,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,3,MAR,1125.85,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,3,MAR,5311.28,85,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,3,MAR,1088.17,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,3,MAR,1098.75,25,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,3,MAR,736.32,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,4,ABR,814.0,18,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,4,ABR,0.0,35,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,4,ABR,616.0,18,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC PF,4,ABR,106.0,3,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,4,ABR,490.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,4,ABR,0.0,23,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,4,ABR,0.0,17,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,4,ABR,844.0,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,4,ABR,0.0,85,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,SOPHIPREN,4,ABR,508.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,4,ABR,0.0,25,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,4,ABR,0.0,25,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,4,ABR,491.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,5,MAY,452.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,5,MAY,810.0,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,5,MAY,411.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC PF,5,MAY,176.0,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,5,MAY,0.0,35,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,5,MAY,0.0,17,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,5,MAY,0.0,15,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,5,MAY,844.0,15,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,5,MAY,0.0,65,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,5,MAY,0.0,30,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,5,MAY,440.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,5,MAY,491.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,AGGLAD,6,JUN,0.0,24,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,AQUADRAN,6,JUN,0.0,23,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC,6,JUN,890.0,26,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,ELIPTIC PF,6,JUN,564.0,16,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,FLUMETOL NF,6,JUN,784.0,16,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,GAAP,6,JUN,0.0,36,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,GAAP PF,6,JUN,0.0,26,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL,6,JUN,0.0,21,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,LAGRICEL PF,6,JUN,0.0,58,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,SOPHIPREN,6,JUN,407.0,8,Z1,LIMA,False,False,True,False
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX O,6,JUN,0.0,38,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,TRAZIDEX U,6,JUN,0.0,28,Z1,LIMA,False,False,True,True
PHARMA - Z1,MACULA D & T S.R.L.,ZEBESTEN,6,JUN,884.0,18,Z1,LIMA,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,AGGLAD,1,ENE,1650.78,30,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,GAAP PF,1,ENE,1803.1,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,1,ENE,5623.7,110,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,1,ENE,1905.75,50,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,1,ENE,3167.26,90,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX U,1,ENE,710.68,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,AGGLAD,2,FEB,2751.3,50,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,FLUMETOL NF,2,FEB,816.7,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,GAAP PF,2,FEB,2704.65,30,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,2,FEB,10224.9,200,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,2,FEB,3049.2,80,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,2,FEB,2815.35,80,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX U,2,FEB,710.68,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,3,MAR,2044.98,40,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,3,MAR,762.3,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,3,MAR,703.84,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX U,3,MAR,355.34,10,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,FLUMETOL NF,4,ABR,0.0,25,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,GAAP PF,4,ABR,451.0,5,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,4,ABR,0.0,100,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,4,ABR,762.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,4,ABR,0.0,60,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX U,4,ABR,711.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,AQUADRAN,5,MAY,0.0,30,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,GAAP PF,5,MAY,0.0,15,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,5,MAY,0.0,110,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,5,MAY,762.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,5,MAY,0.0,50,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,AQUADRAN,6,JUN,664.0,15,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,GAAP PF,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,LAGRICEL PF,6,JUN,0.0,80,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,SOPHIPREN,6,JUN,762.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX O,6,JUN,0.0,30,N1,CHICLAYO,False,False,True,True
PHARMA - N1,MAS VISION CHICLAYO S.A.C.,TRAZIDEX U,6,JUN,711.0,20,N1,CHICLAYO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,AGGLAD,1,ENE,1100.52,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,ELIPTIC PF,1,ENE,339.01,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,FLUMETOL NF,1,ENE,1633.4,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,GAAP PF,1,ENE,2253.88,25,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,LAGRICEL,1,ENE,460.58,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,LAGRICEL PF,1,ENE,6134.94,120,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,SOPHIPREN,1,ENE,2286.9,60,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,TRAZIDEX O,1,ENE,1407.68,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,TRAZIDEX U,1,ENE,710.68,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,ZEBESTEN,1,ENE,490.88,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,AGGLAD,2,FEB,550.26,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,AQUADRAN,2,FEB,291.6,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,ELIPTIC PF,2,FEB,339.01,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,FLUMETOL NF,2,FEB,2450.1,60,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,GAAP PF,2,FEB,2704.65,30,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,LAGRICEL PF,2,FEB,12269.88,240,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,SOPHIPREN,2,FEB,3811.5,100,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,TRAZIDEX O,2,FEB,1759.59,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,MAS VISION S.A.C.,TRAZIDEX U,2,FEB,1776.69,50,Z3,NORTE CHICO,False,False,True,False
